full_address,lat,lon
"Ernst-Würtenberger-Straße 19, 76187 Karlsruhe",49.035442358747524,8.354032359903087
"Ernst-Würtenberger-Straße 17, 76187 Karlsruhe",49.03532788693582,8.353849553740709
"Ernst-Würtenberger-Straße 13, 76187 Karlsruhe",49.03514292254034,8.353425658798335
"Ernst-Würtenberger-Straße 17b, 76187 Karlsruhe",49.035404205322266,8.353751182556152
"Ernst-Würtenberger-Straße 1, 76187 Karlsruhe",49.03433261615081,8.353515250279987
"Ernst-Würtenberger-Straße 15, 76187 Karlsruhe",49.035257373972605,8.353617818874914
"Ernst-Würtenberger-Straße 3, 76187 Karlsruhe",49.03451225686248,8.353300695674172
"Ernst-Würtenberger-Straße 7b, 76187 Karlsruhe",49.03479900785293,8.352747833696839
"Ernst-Würtenberger-Straße 19a, 76187 Karlsruhe",49.035499566301304,8.353959240133534
"Ernst-Würtenberger-Straße 17a, 76187 Karlsruhe",49.03536605834961,8.353800296783447
"Ernst-Würtenberger-Straße 5, 76187 Karlsruhe",49.034629806257826,8.353109678408625
"Annweilerstraße 7, 76187 Karlsruhe",49.03411674499512,8.35308027267456
"Annweilerstraße 1, 76187 Karlsruhe",49.034528746058285,8.352412066898692
"Annweilerstraße 5, 76187 Karlsruhe",49.03425408151156,8.352853616552903
"Annweilerstraße 3, 76187 Karlsruhe",49.03438566678191,8.352645554009094
"Großoberfeld 9, 76135 Karlsruhe",48.98606171148579,8.370023700431359
"Rosenweg 1, 76199 Karlsruhe",48.975882634511414,8.415489676313117
"Luisenstraße 12, None None",49.000650318009725,8.40611315525906
"Baumeisterstraße 40, None None",49.004081658030564,8.40843655938156
"Klara-Siebert-Straße 17, 76137 Karlsruhe",49.00326669801207,8.416819550830896
"Rüppurrer Straße 18d, 76137 Karlsruhe",49.00306031240104,8.409379022328311
"Baumeisterstraße 44, 76137 Karlsruhe",49.0041103100817,8.408784318057682
"Marienstraße 75, 76137 Karlsruhe",48.999578779273094,8.408379534334863
"Albert-Braun-Straße 2c, 76189 Karlsruhe",48.990234375,8.364535808563232
"Albert-Braun-Straße 4b, 76189 Karlsruhe",48.98995612322034,8.363595168507878
"Albert-Braun-Straße 2a, 76189 Karlsruhe",48.990159762156985,8.364810244323095
"Rintheimer Hauptstraße 75a, 76131 Karlsruhe",49.01510676402308,8.44642640849534
"Rintheimer Hauptstraße 85, 76131 Karlsruhe",49.01586691753466,8.447078117688765
"Rintheimer Hauptstraße 73a, 76131 Karlsruhe",49.01488982876873,8.446376540163946
"Rintheimer Hauptstraße 81c, 76131 Karlsruhe",49.01573479890011,8.446543589808815
"Rintheimer Hauptstraße 75, 76131 Karlsruhe",49.01490971579481,8.446756066158851
"Rintheimer Hauptstraße 79, 76131 Karlsruhe",49.01523971557617,8.446876049041748
"Rintheimer Hauptstraße 83, 76131 Karlsruhe",49.01574288098213,8.4470355218659
"Hirtenweg 44, 76131 Karlsruhe",49.01595651233523,8.44704759432773
"Rintheimer Hauptstraße 77, 76131 Karlsruhe",49.01513980402195,8.44678033045096
"Rintheimer Hauptstraße 81, 76131 Karlsruhe",49.01559342746812,8.446974209169062
"Rintheimer Hauptstraße 79a, 76131 Karlsruhe",49.01551100134021,8.446199681501982
"Huttenstraße 34, 76131 Karlsruhe",49.01461410522461,8.445867538452148
"Ernststraße 60, 76131 Karlsruhe",49.01413764865143,8.444422437027239
"Ernststraße 42, 76131 Karlsruhe",49.01336168381188,8.443896954506457
"Ernststraße 50, 76131 Karlsruhe",49.013697844893436,8.444121411241458
"Ernststraße 58a, 76131 Karlsruhe",49.01399040222168,8.444803714752197
"Ernststraße 62, 76131 Karlsruhe",49.01426696777344,8.44448184967041
"Ernststraße 54, 76131 Karlsruhe",49.01385745062344,8.444227426132718
"Ernststraße 44, 76131 Karlsruhe",49.013437731616875,8.443960720960588
"Ernststraße 68, 76131 Karlsruhe",49.01454466764258,8.444655758993965
"Ernststraße 70, 76131 Karlsruhe",49.01464882834961,8.444719723910932
"Ernststraße 74, 76131 Karlsruhe",49.01483154296875,8.444817543029785
"Ernststraße 56, 76131 Karlsruhe",49.01393824732807,8.444272688426507
"Ernststraße 58, 76131 Karlsruhe",49.01403463468431,8.444359947188225
"Ernststraße 40, 76131 Karlsruhe",49.013264880916935,8.443833601830129
"Huttenstraße 32, 76131 Karlsruhe",49.014651075361336,8.445725867263226
"Ernststraße 46, 76131 Karlsruhe",49.01351821747268,8.444019638979434
"Ernststraße 48, 76131 Karlsruhe",49.013609632735246,8.444078062876605
"Huttenstraße 36, 76131 Karlsruhe",49.01455550088166,8.446036254535297
"Ernststraße 52, 76131 Karlsruhe",49.01377868652344,8.444170951843262
"Ernststraße 64, 76131 Karlsruhe",49.01435357278301,8.44453492200932
"Huttenstraße 28, 76131 Karlsruhe",49.01475138608248,8.44537657795452
"Ernststraße 72, 76131 Karlsruhe",49.014753341674805,8.444770336151123
"Rintheimer Hauptstraße 69, 76131 Karlsruhe",49.01444625854492,8.446319580078125
"Ernststraße 50a, 76131 Karlsruhe",49.01361148940731,8.444488521094796
"Ernststraße 66, 76131 Karlsruhe",49.01444464861838,8.444595704622468
"Morgenstraße 6, 76137 None",49.002118072545365,8.412899994498128
"Morgenstraße 21, 76137 None",49.00148391723633,8.413350582122803
"Luisenstraße 36, None None",49.00069520283295,8.407779574141127
"Luise-Riegger-Straße 56, 76137 Karlsruhe",49.001645376639864,8.418985684958123
"Luisenstraße 56, 76137 Karlsruhe",49.000755310058594,8.409516334533691
"Luisenstraße 14, None None",49.00066241129479,8.406269219832957
"Marienstraße 27, 76137 Karlsruhe",49.00278007583692,8.408165069171043
"Klara-Siebert-Straße 15, 76137 Karlsruhe",49.003049165939615,8.416841242666573
"Luisenstraße 32, None None",49.000694274902344,8.4075345993042
"Luisenstraße 48, 76137 Karlsruhe",49.00073997917752,8.408921010121757
"Werderstraße 87, 76137 None",49.00171664923374,8.412179702544057
"Baumeisterstraße 42, 76137 Karlsruhe",49.004097201720974,8.40860577758004
"Marienstraße 23, 76137 Karlsruhe",49.002973822998825,8.408203361626807
"Marienstraße 73, 76137 Karlsruhe",48.99943923950195,8.408648490905762
"Luisenstraße 24, None None",49.00068190688864,8.406969366161468
"Marienstraße 26, None None",49.002736879184944,8.407840738451771
"Marienstraße 50, None None",49.00019645690918,8.408018589019775
"Wilhelmstraße 49, None None",49.000486328740756,8.405901675413782
"Marienstraße 46, None None",49.00042338147738,8.408008819343648
"Rahel-Straus-Straße 17, 76137 Karlsruhe",49.00132989036859,8.419995166767642
"Luisenstraße 20, None None",49.000673427778054,8.406667450822832
"Marienstraße 9, None None",49.003595388335434,8.4081275368043
"Elisabeth-Großwendt-Straße 2, 76137 Karlsruhe",49.00417865538277,8.413700650182061
"Morgenstraße 27, 76137 Karlsruhe",49.00119400024414,8.413370609283447
"Luisenstraße 62, 76137 Karlsruhe",49.00074848021888,8.409912197078008
"Marienstraße 21, 76137 Karlsruhe",49.00306890231796,8.408168219342405
"Marienstraße 79, 76137 Karlsruhe",48.99939826619192,8.408380124110339
"Wielandtstraße 10, None None",49.00281099667111,8.411427566930753
"Luisenstraße 44, 76137 Karlsruhe",49.00073237629078,8.408561004807858
"Rüppurrer Straße 17, None Karlsruhe",49.00186916036946,8.410836940967142
"Wilhelmstraße 55, None None",49.00020884125106,8.405911271656187
"Luise-Riegger-Straße 60, 76137 Karlsruhe",49.00166618727662,8.419742825576698
"Luisenstraße 22, None None",49.00067497479351,8.406792128202328
"Marienstraße 24, None None",49.00283972757442,8.407837721798504
"Wielandtstraße 21, 76137 None",49.00315475463867,8.411850452423096
"Morgenstraße 19, 76137 None",49.0015869140625,8.413343906402588
"Marienstraße 42, 76137 Karlsruhe",49.00064446669127,8.408017523609985
"Luisenstraße 64, 76137 Karlsruhe",49.00076866149902,8.410045146942139
"Luisenstraße 16, None None",49.00063668439676,8.406434369467663
"Marienstraße 11, None None",49.003521259037065,8.40824467278557
"Morgenstraße 29, 76137 Karlsruhe",49.00108336452922,8.41337770477662
"Luisenstraße 34, None None",49.00069656059635,8.40765857819581
"Luisenstraße 52, 76137 Karlsruhe",49.000747631085744,8.409214740549666
"Marienstraße 13, None None",49.00342715548813,8.40813559687304
"Luisenstraße 26, None None",49.00068473815918,8.40715503692627
"Luise-Riegger-Straße 23, 76137 Karlsruhe",49.001876581247124,8.417408396215613
"Marienstraße 52, None None",49.00012016296387,8.408023357391357
"Rüppurrer Straße 18c, 76137 Karlsruhe",49.00306510925293,8.409604549407959
"Wilhelmstraße 51, None None",49.000383433559904,8.405905480385927
"Baumeisterstraße 54, None None",49.00422367277599,8.409701963152203
"Rahel-Straus-Straße 19, 76137 Karlsruhe",49.00133943863848,8.420346442893004
"Wilhelmstraße 47, None None",49.00062928133766,8.405907805341
"Marienstraße 5, None None",49.003751097294646,8.408141993721278
"Schützenstraße 104, 76137 None",49.00237647944294,8.412514453891603
"Morgenstraße 25, 76137 Karlsruhe",49.001304626464844,8.413362503051758
"Luisenstraße 60, 76137 Karlsruhe",49.00075522438422,8.409777350575157
"Marienstraße 25, 76137 Karlsruhe",49.00289199160169,8.408176784483251
"Marienstraße 81, 76137 Karlsruhe",48.99930953979492,8.408385753631592
"Wielandtstraße 8, None None",49.00283003131742,8.411315971515005
"Luisenstraße 30, None None",49.00068947963106,8.407414620404484
"Luisenstraße 50, 76137 Karlsruhe",49.00074392665516,8.409054034767728
"Werderstraße 77, 76137 Karlsruhe",49.001670775172116,8.41119097311351
"Marie-Juchacz-Straße 9, 76137 Karlsruhe",49.00166971829001,8.420292232119847
"Marienstraße 19, 76137 Karlsruhe",49.003160264213314,8.408156528375951
"Marienstraße 28, None None",49.00265679253472,8.407845981180618
"Marienstraße 48, None None",49.00030326843262,8.40801477432251
"Rüppurrer Straße 20f, None None",49.00293347893332,8.409639507233038
"Philipp-Reis-Straße 1, 76137 Karlsruhe",49.0047593407644,8.411349635827337
"Marienstraße 44, 76137 Karlsruhe",49.00052734510714,8.408005723477705
"Luisenstraße 18, None None",49.00067807851945,8.406549378306758
"Marienstraße 7, None None",49.00367264906077,8.40812375902142
"Marienstraße 29, None None",49.00265255635933,8.408206802081574
"Klara-Siebert-Straße 21, 76137 Karlsruhe",49.00344207617786,8.416366720082326
"Morgenstraße 23, 76137 Karlsruhe",49.00139617919922,8.413356304168701
"Luisenstraße 24b, None None",49.000231705989385,8.4068999498223
"Luisenstraße 46, 76137 Karlsruhe",49.00073607144046,8.408757453461575
"Luise-Riegger-Straße 1, 76137 Karlsruhe",49.00356327561142,8.415922697515224
"Marienstraße 17, 76137 Karlsruhe",49.003230023208175,8.408161199982453
"Luisenstraße 28, None None",49.000672987484336,8.407286200336998
"Marienstraße 54, None None",49.000019134175204,8.408028358784783
"Wilhelmstraße 53, None None",49.00028706939347,8.405909712230532
"Baumeisterstraße 38, None None",49.00407028198242,8.408314228057861
"Marie-Juchacz-Straße 7, 76137 Karlsruhe",49.001352683857434,8.420728038075035
"Marienstraße 22, None None",49.002925388171704,8.407830966732744
"Marienstraße 16, 76137 Karlsruhe",49.00323101580448,8.407824995051493
"Haid-und-Neu-Straße 35, 76131 Karlsruhe",49.01442699407363,8.429989377084429
"Haid-und-Neu-Straße 39, 76131 Karlsruhe",49.014532533294286,8.430371498069887
"Haid-und-Neu-Straße 60, 76131 Karlsruhe",49.01532511201041,8.435690961718473
"Annweilerstraße 8, 76187 Karlsruhe",49.034083041236514,8.352332222348169
"Annweilerstraße 6, 76187 Karlsruhe",49.03416632233764,8.352207504016318
"Annweilerstraße 12, 76187 Karlsruhe",49.03386942654068,8.35267190830157
"Annweilerstraße 4, 76187 Karlsruhe",49.03429920832656,8.352025771880037
"Annweilerstraße 10, 76187 Karlsruhe",49.0339482614476,8.35254163845136
"Hirschstraße 83, 76137 Karlsruhe",49.00125399155479,8.391237099315765
"Hirschstraße 85, 76137 Karlsruhe",49.00118965564277,8.391017469956697
"Hirschstraße 87, 76137 Karlsruhe",49.001002625400446,8.39100479657741
"Hirschstraße 77, 76137 Karlsruhe",49.001587760933475,8.391055212844396
"Hirschstraße 81, 76137 Karlsruhe",49.001365236650585,8.391130824992766
"Hirschstraße 79, 76137 Karlsruhe",49.00148134048764,8.391072804661368
"Klauprechtstraße 30, 76137 Karlsruhe",49.001012538001184,8.391197863562995
"Dieselstraße 5, 76227 Karlsruhe",48.99517905167022,8.444249713248684
"Blauenstraße 24, 76297 Stutensee",49.04575769014094,8.464485509572741
"Blauenstraße 22, 76297 Stutensee",49.04578016624827,8.46434230642765
"Blauenstraße 30, 76297 Stutensee",49.045669664738405,8.46492889007795
"Blauenstraße 26, 76297 Stutensee",49.045735335604306,8.464633328228835
"Blauenstraße 20, 76297 Stutensee",49.0457997580164,8.464199907730512
"Blauenstraße 18, 76297 Stutensee",49.045821232144206,8.464053350251753
"Blauenstraße 28, 76297 Stutensee",49.04569195603922,8.464781178350085
"Blauenstraße 32, 76297 Stutensee",49.045648825547374,8.465077404541272
"Sudetenstraße 82g, 76187 Karlsruhe",49.034244537353516,8.34994888305664
"Carl-Schurz-Straße 53c, 76187 Karlsruhe",49.03408432006836,8.350220680236816
"Sudetenstraße 82b, 76187 Karlsruhe",49.03433035666615,8.349647844920023
"Sudetenstraße 82f, 76187 Karlsruhe",49.03419876098633,8.349889755249023
"Sudetenstraße 88, 76187 Karlsruhe",49.0345516204834,8.349959373474121
"Carl-Schurz-Straße 53b, 76187 Karlsruhe",49.03403854370117,8.3501615524292
"Sudetenstraße 82a, 76187 Karlsruhe",49.034284591674805,8.349588394165039
"Sudetenstraße 82e, 76187 Karlsruhe",49.03415298461914,8.349830627441406
"Carl-Schurz-Straße 53a, 76187 Karlsruhe",49.033992767333984,8.35010290145874
"Sudetenstraße 82, 76187 Karlsruhe",49.034239098832415,8.349529695940447
"Sudetenstraße 86, 76187 Karlsruhe",49.03450965881348,8.349899291992188
"Sudetenstraße 84, 76187 Karlsruhe",49.03446710140999,8.349839112890049
"Carl-Schurz-Straße 53, 76187 Karlsruhe",49.03394729751961,8.350044683268719
"Sudetenstraße 82d, 76187 Karlsruhe",49.034107256158094,8.349771223078504
"Sudetenstraße 82c, 76187 Karlsruhe",49.03437614440918,8.349707126617432
"Sudetenstraße 90, 76187 Karlsruhe",49.03459419439958,8.35001969914846
"Struvestraße 45, 76187 Karlsruhe",49.03286146049618,8.34665845420223
"Drosselsangweg 10, 76131 Karlsruhe",49.01828259805741,8.447398589661717
"Mannheimer Straße 55, 76131 Karlsruhe",49.01742542361545,8.444548491345497
"Mannheimer Straße 59, 76131 Karlsruhe",49.01769579519002,8.444747606219616
"Werftstraße 14, 76189 Karlsruhe",49.01653248678401,8.340036266142915
"Werftstraße 12, 76189 Karlsruhe",49.01641736046042,8.34029753868913
"Werftstraße 3, 76189 Karlsruhe",49.01573566153615,8.341997016306445
"Werftstraße 5, 76189 Karlsruhe",49.01576042175293,8.340317726135254
"Herrenalber Straße 8, 76287 Rheinstetten",48.964080184283844,8.33646138775261
"Schützenstraße 49, None None",49.00248343743605,8.408835168127409
"Luisenstraße 73, None None",49.000973728186565,8.409712995002584
"Schützenstraße 53, None None",49.00248908996582,8.409080982208252
"Luisenstraße 69, None None",49.00097481192464,8.40920234406507
"Werderstraße 71a, None None",49.00162887573242,8.409685611724854
"Schützenstraße 57, None None",49.00249671936035,8.4093599319458
"Luisenstraße 67, None None",49.00095360279642,8.409063105973944
"Rüppurrer Straße 30, 76137 Karlsruhe",49.00202054061188,8.410239443623631
"Luisenstraße 59, None None",49.000937488329136,8.408534906167324
"Marienstraße 37, None None",49.00194549560547,8.40822458267212
"Luisenstraße 75, None None",49.00098299533357,8.410011689087947
"Schützenstraße 43, None None",49.002458670886675,8.408222789756127
"Schützenstraße 76, None None",49.00231162975964,8.40996194428982
"Werderstraße 66, None None",49.001321485221695,8.409022491745368
"Werderstraße 58, None None",49.001388589807185,8.408493417454782
"Rüppurrer Straße 36, None None",49.00178124359522,8.41025332843313
"Schützenstraße 45, None None",49.00249295230507,8.408458355269877
"Luisenstraße 63, None None",49.000972995421776,8.408784803562629
"Werderstraße 69, None None",49.001617431640625,8.409413814544678
"Schützenstraße 61, None None",49.00255120035086,8.40968999802514
"Werderstraße 61, None None",49.00162781099585,8.408897202147616
"Schützenstraße 74, None None",49.0023078918457,8.40985631942749
"Marienstraße 39, None None",49.00185012817383,8.40822982788086
"Luisenstraße 71, None None",49.00096503023259,8.409440761607678
"Schützenstraße 58, None None",49.002271586365154,8.408855681769715
"Luisenstraße 65, None None",49.00094985961914,8.408930778503418
"Schützenstraße 66, None None",49.0022877128219,8.40939388143378
"Werderstraße 73, 76137 Karlsruhe",49.00163452900425,8.409887327425114
"Schützenstraße 63, None None",49.00251395746348,8.40985989084454
"Luisenstraße 73a, None None",49.00097846984863,8.40987491607666
"Rüppurrer Straße 34, None None",49.001876853183674,8.410247907421516
"Werderstraße 65, None None",49.001611924983045,8.409153682055628
"Werderstraße 68, None None",49.001407198979514,8.409174698246906
"Marienstraße 35, None None",49.002040913015506,8.408219092617289
"Schützenstraße 64, None None",49.00228360259447,8.409254282552471
"Werderstraße 80, None None",49.001449537945064,8.410026794454964
"Marienstraße 61, None None",49.00015738751096,8.408354246548814
"Schützenstraße 51, None None",49.002486158929294,8.408959452489956
"Luisenstraße 75a, None None",49.00098693668404,8.410131888592646
"Werderstraße 67, None None",49.00161469140267,8.409283729219517
"Schützenstraße 59, None None",49.00255240612742,8.409549610049309
"Luisenstraße 69a, None None",49.000979575607026,8.409317204591769
"Rüppurrer Straße 20, None None",49.002896359782916,8.410181430328104
"Werderstraße 70, None None",49.001410937870276,8.409306729973766
"Rüppurrer Straße 26, None None",49.00229263797867,8.410170886043332
"Marienstraße 41, None None",49.00174909505517,8.408235782236194
"Schützenstraße 62, None None",49.00227920392574,8.40912604823477
"Werderstraße 76, None None",49.001442878553405,8.409753141892192
"Werderstraße 60, None None",49.00139879688066,8.408634111956465
"Schützenstraße 55, None None",49.002492904663086,8.409209251403809
"Luisenstraße 71a, None None",49.00096893310547,8.409557342529297
"Werderstraße 59, None None",49.00162402737736,8.408746179247192
"Werderstraße 55, None None",49.00158876038159,8.40846992068041
"Schützenstraße 70, None None",49.00230233264507,8.409653173851584
"Werderstraße 78, 76137 Karlsruhe",49.00144679008125,8.40989759015556
"Werderstraße 47, None None",49.00169073206083,8.407534280275403
"Blauenstraße 13, 76297 Stutensee",49.04620166209297,8.465044125158718
"Blauenstraße 12, 76297 Stutensee",49.04609298706055,8.464320182800293
"Blauenstraße 19, 76297 Stutensee",49.04592921970759,8.464968104257643
"Kandelstraße 22, 76297 Stutensee",49.04645924086444,8.465114952048244
"Kandelstraße 12, 76297 Stutensee",49.04643719892509,8.46469993034973
"Blauenstraße 10, 76297 Stutensee",49.0461483001709,8.464317798614502
"Blauenstraße 3, 76297 Stutensee",49.04619030796803,8.464629271895594
"Kandelstraße 20, 76297 Stutensee",49.04644770702825,8.465030311876108
"Blauenstraße 11, 76297 Stutensee",49.04619984762509,8.464959719894784
"Kandelstraße 14, 76297 Stutensee",49.046451608258245,8.464783088349849
"Blauenstraße 17, 76297 Stutensee",49.0459392729135,8.464820223742615
"Kandelstraße 18, 76297 Stutensee",49.04644589749049,8.464947812904091
"Blauenstraße 15, 76297 Stutensee",49.04621133233222,8.465129679122896
"Blauenstraße 9, 76297 Stutensee",49.04620461209559,8.464877062661788
"Blauenstraße 1, 76297 Stutensee",49.04619686375176,8.464544937893805
"Blauenstraße 2, 76297 Stutensee",49.04642105102539,8.464303493499756
"Kandelstraße 10, 76297 Stutensee",49.046440175283685,8.464617827557696
"Blauenstraße 4, 76297 Stutensee",49.04636573791504,8.464305877685547
"Blauenstraße 6, 76297 Stutensee",49.04631042480469,8.464308261871338
"Blauenstraße 7, 76297 Stutensee",49.046202642311606,8.46479639285091
"Blauenstraße 16, 76297 Stutensee",49.04598426818848,8.464324951171875
"Blauenstraße 8, 76297 Stutensee",49.046255111694336,8.464310646057129
"Kandelstraße 16, 76297 Stutensee",49.046453298399406,8.464865340893843
"Blauenstraße 14, 76297 Stutensee",49.046037673950195,8.464322566986084
"Blauenstraße 21, 76297 Stutensee",49.045917769549035,8.465115016057052
"Kandelstraße 8, 76297 Stutensee",49.04644497929531,8.464532721664538
"Blauenstraße 5, 76297 Stutensee",49.04619213041181,8.464712723064252
"Hochbahnstraße 12, 76189 Karlsruhe",49.01464704555739,8.33322468745393
"Werftstraße 8, 76189 Karlsruhe",49.01692928109334,8.343063931702535
"Werftstraße 1a, 76189 Karlsruhe",49.01578325891756,8.34266733385145
"Werftstraße 11, 76189 Karlsruhe",49.01594384680605,8.335791370020377
"Werftstraße 12a, None None",49.016672134399414,8.34258222579956
"Werftstraße 6b, 76189 Karlsruhe",49.01639636675638,8.343284599439022
"Hochbahnstraße 1, 76189 Karlsruhe",49.01372060290446,8.341347027734248
"An der Anlegestelle 2, 76189 Karlsruhe",49.01512395414129,8.345355603540973
"Werftstraße 8c, 76189 Karlsruhe",49.017232053792696,8.34253574178295
"Hochbahnstraße 5, 76189 Karlsruhe",49.0136689974917,8.337950752162527
"Werftstraße 8, None None",49.016928810089944,8.342825194431803
"Werftstraße 10, 76189 Karlsruhe",49.01616096496582,8.342395782470703
"Hochbahnstraße 7, 76189 Karlsruhe",49.01399830866214,8.334292949596932
"Werftstraße 20, 76189 Karlsruhe",49.01673817311268,8.334996239204504
"Carl-Schurz-Straße 58a, 76187 Karlsruhe",49.0340461730957,8.350754737854004
"Carl-Schurz-Straße 54, 76187 Karlsruhe",49.03367627792138,8.350264679715815
"Carl-Schurz-Straße 62, 76187 Karlsruhe",49.03426551818848,8.35107946395874
"Carl-Schurz-Straße 58, 76187 Karlsruhe",49.03399848937988,8.350684642791748
"Carl-Schurz-Straße 52, 76187 Karlsruhe",49.033512115478516,8.3500394821167
"Carl-Schurz-Straße 68, 76187 Karlsruhe",49.03459739408534,8.35161097850047
"Carl-Schurz-Straße 56, 76187 Karlsruhe",49.033758364429936,8.350459769704479
"Carl-Schurz-Straße 60, 76187 Karlsruhe",49.034195578422214,8.35097134090501
"Carl-Schurz-Straße 56b, 76187 Karlsruhe",49.0338974212135,8.35054793792952
"Carl-Schurz-Straße 66, 76187 Karlsruhe",49.034528732299805,8.351502895355225
"Carl-Schurz-Straße 56a, 76187 Karlsruhe",49.03381177284266,8.350541210320559
"Carl-Schurz-Straße 58b, 76187 Karlsruhe",49.03409385681152,8.35082483291626
"Carl-Schurz-Straße 64, 76187 Karlsruhe",49.03440044082978,8.35129050333048
"Carl-Schurz-Straße 54a, 76187 Karlsruhe",49.033703825304286,8.350381362194462
"Wilhelmstraße 20, 76137 Karlsruhe",49.00242997717976,8.405422647769775
"Wilhelmstraße 24, None None",49.00200044746858,8.405481674623298
"Wilhelmstraße 32, None None",49.001647994893226,8.40550398257498
"Wilhelmstraße 30, None None",49.00173285974683,8.405499688469943
"Wilhelmstraße 12, None None",49.00294472277291,8.405392902205683
"Wilhelmstraße 2, None None",49.003548514783894,8.40529656987695
"Marienstraße 47, 76137 Karlsruhe",49.001163482666016,8.408282279968262
"Wilhelmstraße 10, None None",49.00302807911991,8.4053561151376
"Wilhelmstraße 28, None None",49.00181671986327,8.405492571432642
"Wilhelmstraße 4a, None None",49.00327682495117,8.405412197113037
"Wilhelmstraße 34, None None",49.001529569220814,8.405491513014669
"Wilhelmstraße 14, None None",49.00279490539489,8.405400633887693
"Wilhelmstraße 16, None None",49.00268355502358,8.405444156268478
"Wilhelmstraße 22, 76137 Karlsruhe",49.00215144755273,8.405465228627376
"Wilhelmstraße 8, None None",49.00311895741262,8.405351214957731
"Wilhelmstraße 18, 76137 Karlsruhe",49.002586254585694,8.40544844696624
"Wilhelmstraße 4, None None",49.00343002294352,8.405328415845288
"Luisenstraße 31, 76137 Karlsruhe",49.00086018455273,8.405526111851215
"Wilhelmstraße 26, None None",49.001909255981445,8.405487060546875
"Wilhelmstraße 6, None None",49.00320625305176,8.405416488647461
"Marienstraße 49, None None",49.001076122550984,8.408303184830961
"Werderstraße 28, None None",49.00131463316435,8.405501980039908
"Wilhelmstraße 38, None None",49.0009909023434,8.40552676546032
"Baumeisterstraße 8a, None None",49.00371426692719,8.405343980577143
"Wilhelmstraße 36, None None",49.001086446593185,8.405479445648778
"Hochbahnstraße 4, 76189 Karlsruhe",49.01433190518243,8.343461817887983
"Südbeckenstraße 21, 76189 Karlsruhe",49.0135958411552,8.3288857068487
"Südbeckenstraße 19b, 76189 Karlsruhe",49.01200165192852,8.332926631427855
"Marienstraße 57, None None",49.00038238164395,8.408339962582131
"Marienstraße 53, None None",49.00059944854312,8.40832770043071
"Marienstraße 59, None None",49.000277559152025,8.408347144983532
"Brettener Straße 3a, 76131 Karlsruhe",49.017587671614436,8.443265585691874
"Mannheimer Straße 71, 76131 Karlsruhe",49.0192572931764,8.445952700559426
"Brettener Straße 3, 76131 Karlsruhe",49.0175355807063,8.443221556158115
"Sinsheimer Straße 9, 76131 Karlsruhe",49.02072697049072,8.446522354722783
"Hirtenweg 27, 76131 Karlsruhe",49.01665124091573,8.445176570501
"Mannheimer Straße 96, 76131 Karlsruhe",49.01855959732567,8.44603420330577
"Hirtenweg 29, 76131 Karlsruhe",49.01659928301447,8.44535886359058
"Mannheimer Straße 67, 76131 Karlsruhe",49.01924818060665,8.445167128431077
"Werderstraße 24, None None",49.00130747279731,8.40517813067501
"Luisenstraße 5, 76137 None",49.000797271728516,8.403725147247314
"Augartenstraße 1, None None",48.99942853537826,8.404663683425108
"Luisenstraße 2, 76137 Karlsruhe",49.00060924628203,8.404852903413296
"Ettlinger Straße 19, 76137 Karlsruhe",49.00103259308464,8.403348370096802
"Augartenstraße 7, None None",48.99929767798636,8.40538921443787
"Luisenstraße 1, 76137 None",49.000790016049365,8.40336093271677
"Luisenstraße 13, 76137 Karlsruhe",49.000819227849696,8.404255281125364
"Werderstraße 26, None None",49.001315917104826,8.405318119541295
"Werderstraße 14, None None",49.00128843189293,8.404508932077526
"Wilhelmstraße 50, None None",49.00017161229898,8.405598884716369
"Schützenstraße 4a, 76137 Karlsruhe",49.00212173436546,8.404062453767011
"Werderstraße 4, None None",49.001263592621676,8.403831079114452
"Schützenstraße 4, 76137 Karlsruhe",49.0021036343756,8.403916291984096
"Ettlinger Straße 13, None None",49.00147591958454,8.40340860702856
"Schützenstraße 18, 76137 Karlsruhe",49.00217115486061,8.40526569142883
"Werderstraße 18, None None",49.00126280106655,8.40478321299127
"Luisenstraße 25, 76137 Karlsruhe",49.00083923339844,8.405064105987549
"Werderstraße 8, None None",49.001272294680064,8.404098422755013
"Schützenstraße 16, None None",49.00181637409063,8.40504528023258
"Werderstraße 19, None None",49.001550942538394,8.40516349023992
"Ettlinger Straße 21, 76137 Karlsruhe",49.000914740183994,8.40336149487137
"Luisenstraße 21, 76137 Karlsruhe",49.00083309715538,8.404795688552586
"Werderstraße 13, None None",49.00154711614305,8.404735927656942
"Werderstraße 1a, None None",49.0014657935607,8.403632867470265
"Werderstraße 1, None None",49.001468698821974,8.40379436475345
"Augartenstraße 3, None None",48.999322404297395,8.405015256437707
"Schützenstraße 14, 76137 Karlsruhe",49.00216484069824,8.404973983764648
"Luisenstraße 17, 76137 Karlsruhe",49.000830550300215,8.404529511930757
"Luisenstraße 2b, 76137 Karlsruhe",49.00063360061797,8.405125312451508
"Werderstraße 5, None None",49.001498990983755,8.404078499367527
"Schützenstraße 12, 76137 Karlsruhe",49.002162738132476,8.404722427934994
"Ettlinger Straße 11, None None",49.001863120870965,8.403731026552052
"Luisenstraße 2f, 76137 Karlsruhe",49.000344334377594,8.404889068723683
"Werderstraße 9, None None",49.00149716128853,8.404421107754613
"Schützenstraße 6, 76137 Karlsruhe",49.002113949398776,8.404169706809896
